r;rid;node1;node2;type;w
r;14550836;4658;55652;10;39
r;15584693;4658;55663;0;35
r;14507790;4658;55663;10;39
r;469247702;4658;55724;10;2
r;9989202;4658;56744;10;4
r;9995226;4658;56872;10;4
r;10013119;4658;57079;10;4
r;3866784;4658;57342;777;9
r;12864426;4658;57536;0;4
r;11014730;4658;57536;10;17
r;3866783;4658;57625;777;9
r;98637448;4658;57636;0;29
r;98312937;4658;57636;10;30
r;3866827;4658;57899;777;9
r;10901644;4658;58200;0;57
r;8589703;4658;58200;11;162
r;3866722;4658;58200;777;9
r;119694097;4658;58589;10;33
r;59515503;4658;58624;0;30
r;54733806;4658;58624;5;59
r;15583813;4658;58779;0;32
r;14507637;4658;58779;10;27
r;10121489;4658;58867;10;12
r;10562000;4658;58906;0;11
r;3130696;4658;58906;10;64
r;97144023;4658;59015;0;35
r;149281705;4658;59282;9;33
r;1821840;4658;59282;666;1
r;3866836;4658;59282;777;9
r;436347;4658;59328;0;52
r;54733808;4658;59328;5;93
r;10528298;4658;59328;9;-27
r;22121190;4658;59575;0;30
r;22042257;4658;59575;10;30
r;3866714;4658;60312;777;9
r;9999626;4658;60680;10;25
r;10005843;4658;61451;10;4
r;10121611;4658;61452;10;12
r;15033046;4658;61676;0;5
r;10387737;4658;61676;10;14
r;3866873;4658;61684;777;9
r;3866747;4658;61706;777;9
r;319666461;4658;62015;0;28
r;10013043;4658;62077;10;4
r;10049912;4658;62344;10;9
r;83029111;4658;63654;0;26
r;82817140;4658;63654;10;30
r;1681799;4658;63872;0;59
r;54733810;4658;63872;5;98
r;185387;4658;63872;22;230
r;105154616;4658;63872;60;29
r;423724824;4658;64060;153;31
r;3866874;4658;64060;777;9
r;98634905;4658;64074;0;18
r;98313793;4658;64074;10;26
r;3156327;4658;64238;106;6
r;9352043;4658;64298;0;63
r;54702886;4658;64298;5;82
r;372674332;4658;64298;23;2
r;271736;4658;64298;35;59
r;15575159;4658;64518;0;30
r;11734554;4658;64518;10;30
r;3866826;4658;64697;777;9
r;319666401;4658;65002;0;29
r;219137;4658;65012;0;58
r;10121483;4658;65284;10;9
r;319666479;4658;65447;0;28
r;98622766;4658;65524;0;17
r;97416379;4658;65524;10;26
r;289289560;4658;65524;15;2
r;15070486;4658;65551;26;61
r;3168170;4658;66280;106;43
r;473918749;4658;66339;10;10
r;3866703;4658;66676;777;9
r;3866723;4658;66745;777;9
r;319666411;4658;66765;0;27
r;10005109;4658;66951;10;4
r;15033051;4658;66970;0;5
r;10387727;4658;66970;10;14
r;84509;4658;67368;0;214
r;512819;4658;67368;3;45
r;53739659;4658;67368;5;103
r;119261;4658;67368;6;-69
r;227112;4658;67368;35;200
r;1595342;4658;67368;42;80
r;9994584;4658;67829;10;4
r;15583348;4658;68185;0;35
r;11929038;4658;68185;10;27
r;24417822;4658;68256;10;-25
r;82045825;4658;68439;6;-28
r;97869527;4658;68513;17;4
r;31850919;4658;68577;0;35
r;31842859;4658;68577;9;34
r;83207;4658;68620;0;150
r;99822;4658;68620;10;215
r;254623;4658;68620;15;88
r;189360;4658;68620;22;240
r;1783628;4658;68620;666;1
r;97144025;4658;69155;0;31
r;289099558;4658;69182;24;31
r;319666465;4658;69243;0;28
r;149281423;4658;69587;10;28
r;319666473;4658;69714;0;29
r;282610829;4658;69897;10;13
r;3866696;4658;70283;777;9
r;477510351;4658;70304;17;25
r;3866811;4658;70606;777;9
r;1322666;4658;71358;0;30
r;98826794;4658;71369;0;16
r;10012068;4658;71369;10;14
r;9976988;4658;71418;0;14
r;106632;4658;71418;9;69
r;3866831;4658;71418;777;9
r;314801912;4658;71624;6;-25
r;9976392;4658;71981;10;4
r;3866725;4658;71981;777;9
r;319666486;4658;72115;0;27
r;97053978;4658;72224;0;24
r;97054019;4658;72224;10;34
