r;rid;node1;node2;type;w
r;228595447;112239;8915158;13;8
r;295952566;112239;5894656;13;8
r;295952567;112239;5894662;13;8
r;295952568;112239;5894663;13;8
r;295952569;112239;5895333;13;8
r;295952570;112239;5895323;13;8
r;295952571;112239;5894664;13;8
r;295952572;112239;5894665;13;8
r;295952573;112239;5894666;13;8
r;295952574;112239;5894667;13;8
r;295952575;112239;5894681;13;8
r;295952576;112239;5894682;13;8
r;295952577;112239;5895339;13;8
r;295952578;112239;5895331;13;8
r;295952579;112239;5894592;13;8
r;295952580;112239;5895338;13;8
r;295952581;112239;5895329;13;8
r;295952582;112239;5895319;13;8
r;295952583;112239;5895336;13;8
r;295952584;112239;11492308;13;8
r;295952585;112239;5895334;13;8
r;295952586;112239;5894683;13;8
r;295952587;112239;5895328;13;8
r;345756154;112239;13627863;13;8
r;345756155;112239;13627558;13;8
r;345757540;112239;13631469;13;8
r;352216097;112239;5873416;13;8
r;352578769;112239;13865562;13;8
r;352578771;112239;13865561;13;8
r;352579373;112239;307267;13;8
r;112531633;112239;5701439;13;9
r;112531720;112239;5686098;13;9
r;112531750;112239;5668522;13;9
r;112531830;112239;5668534;13;9
r;112533605;112239;5669032;13;9
r;112533606;112239;5669033;13;9
r;112533699;112239;5701474;13;9
r;112533700;112239;5700877;13;9
r;112533702;112239;5668393;13;9
r;112533703;112239;5668371;13;9
r;112533704;112239;5668375;13;9
r;112533705;112239;5668385;13;9
r;112533706;112239;5668383;13;9
r;112533707;112239;5668532;13;9
r;112533708;112239;5668536;13;9
r;112533709;112239;5668387;13;9
r;112533710;112239;5636394;13;9
r;112533712;112239;272186;13;9
r;112533713;112239;5668704;13;9
r;112533714;112239;5668703;13;9
r;112533715;112239;5668723;13;9
r;112533716;112239;5668722;13;9
r;112533717;112239;5668721;13;9
r;112533718;112239;5668709;13;9
r;112533719;112239;5668719;13;9
r;112533720;112239;5668718;13;9
r;112533721;112239;5669046;13;9
r;112533722;112239;5669045;13;9
r;112533724;112239;5669043;13;9
r;112533725;112239;5697508;13;9
r;112533726;112239;5697517;13;9
r;112533727;112239;5698064;13;9
r;112533728;112239;5698709;13;9
r;112533729;112239;5698657;13;9
r;112533730;112239;5698563;13;9
r;113696611;112239;110096;13;9
r;113696612;112239;5808528;13;9
r;113696613;112239;5808532;13;9
r;113696614;112239;5808585;13;9
r;114408221;112239;5828634;13;9
r;223264382;112239;8692676;13;9
r;226381608;112239;6955633;13;9
r;232184938;112239;6444182;13;9
r;234497615;112239;10083040;13;9
r;234497616;112239;10083039;13;9
r;234497617;112239;10083037;13;9
r;234508639;112239;9791578;13;9
r;240898969;112239;5807812;13;9
r;240898970;112239;2403983;13;9
r;240898971;112239;9929333;13;9
r;265823911;112239;10363555;13;9
r;265823912;112239;10363558;13;9
r;301704772;112239;6356963;13;9
r;303854155;112239;6321631;13;9
r;303854157;112239;6329069;13;9
r;303854158;112239;11696782;13;9
r;303854159;112239;11696781;13;9
r;303854160;112239;11696777;13;9
r;303854161;112239;11696775;13;9
r;303854162;112239;11027673;13;9
r;303854163;112239;11754743;13;9
r;303854164;112239;6342234;13;9
r;303854165;112239;58351;13;9
r;303854167;112239;6351050;13;9
r;303854168;112239;6365184;13;9
r;303854170;112239;11773437;13;9
r;303854171;112239;11773436;13;9
r;303854172;112239;11773435;13;9
r;303854173;112239;6360691;13;9
r;307193707;112239;6409806;13;9
r;309137714;112239;283080;13;9
r;309137715;112239;11925442;13;9
r;309137716;112239;307053;13;9
r;342341939;112239;6330539;13;9
r;342342237;112239;6363693;13;9
r;342342238;112239;13448518;13;9
r;342342699;112239;62946;13;9
r;111971811;112239;5668444;13;10
r;111971808;112239;5668494;13;10
r;111970283;112239;5684942;13;10
r;111970284;112239;5684800;13;10
r;111970285;112239;5684798;13;10
r;111970286;112239;5684796;13;10
r;111971792;112239;5668481;13;10
r;111971793;112239;5668511;13;10
r;111971794;112239;5668492;13;10
r;111971795;112239;5668509;13;10
r;111971796;112239;5668554;13;10
r;111971797;112239;5668548;13;10
r;111971798;112239;5668497;13;10
r;111971799;112239;5668486;13;10
r;111971800;112239;5668576;13;10
r;111971802;112239;5668498;13;10
r;111971803;112239;5668570;13;10
r;111971804;112239;5668484;13;10
r;111971805;112239;5668579;13;10
