r;rid;node1;node2;type;w
r;3167451;98919;153257;9;26
r;3167452;98919;161241;9;26
r;3167454;98919;234591;9;26
r;3167455;98919;236940;9;26
r;3167456;98919;243696;9;26
r;3167457;98919;245893;9;26
r;3167458;98919;261225;9;26
r;3167459;98919;218465;9;26
r;3167460;98919;225770;9;26
r;3167462;98919;164433;9;26
r;3167463;98919;77938;9;26
r;3167464;98919;214340;9;26
r;3167465;98919;133921;9;26
r;3167466;98919;121057;9;26
r;3167467;98919;81298;9;26
r;3167472;98919;245427;50;26
r;3178973;98919;270165;106;26
r;10772443;98919;57875;9;26
r;13562307;98919;65081;0;26
r;25779312;98919;1636805;9;26
r;34286644;98919;247812;17;26
r;78636158;98919;396042;6;26
r;97339872;98919;213853;0;26
r;97339873;98919;233261;0;26
r;97339874;98919;109413;0;26
r;98270830;98919;215534;9;26
r;99099306;98919;179187;0;26
r;114054608;98919;81027;10;26
r;205952771;98919;9157253;72;26
r;2641410;98919;116980;9;27
r;2761685;98919;109785;9;27
r;2983680;98919;108463;9;27
r;2984910;98919;141814;9;27
r;3167069;98919;76227;17;27
r;3167089;98919;164268;17;27
r;3167104;98919;74183;17;27
