r;rid;node1;node2;type;w
r;86174513;3361;3366939;11;56
r;86174506;3361;3366940;11;56
r;86166570;3361;3367903;11;56
r;86161281;3361;3368533;11;56
r;86160347;3361;3368659;11;56
r;86157996;3361;3368898;11;56
r;86156942;3361;3368996;11;56
r;86156323;3361;3369068;11;56
r;86154674;3361;3369273;11;56
r;86154630;3361;3369280;11;56
r;86154494;3361;3369299;11;56
r;86154484;3361;3369300;11;56
r;86154452;3361;3369304;11;56
r;86154351;3361;3369315;11;56
r;86147263;3361;3370179;11;56
r;86147143;3361;3370191;11;56
r;86140358;3361;3371020;11;56
r;86135442;3361;3371612;11;56
r;86132466;3361;3372002;11;56
r;86127356;3361;3359166;11;56
r;83640133;3361;3318599;11;56
r;83633892;3361;3318469;11;56
r;55463118;3361;2604130;11;56
r;33798898;3361;2324891;11;56
r;31819206;3361;1973298;11;56
r;13885723;3361;65081;6;56
r;1532411;3361;25658;0;56
r;93721592;3361;3751559;11;55
r;93720059;3361;3751743;11;55
r;93713040;3361;3752502;11;55
r;93709750;3361;3752858;11;55
r;93680301;3361;3755902;11;55
r;93655815;3361;3758545;11;55
r;93651743;3361;3758959;11;55
r;93504219;3361;3745467;11;55
r;93503440;3361;3745566;11;55
r;93503320;3361;3745583;11;55
r;93502490;3361;3745684;11;55
r;93500979;3361;3745864;11;55
r;93499818;3361;3746005;11;55
r;93499566;3361;3746034;11;55
r;93498694;3361;3746139;11;55
r;93494710;3361;3746630;11;55
r;93493234;3361;3746814;11;55
r;93492859;3361;3746863;11;55
r;93491426;3361;3745203;11;55
r;93488602;3361;3745205;11;55
r;93488437;3361;3745240;11;55
r;93486069;3361;3744782;11;55
r;93465426;3361;3744365;11;55
r;93462619;3361;3744232;11;55
r;93462226;3361;3744149;11;55
r;93462121;3361;3744258;11;55
r;93458347;3361;3743850;11;55
r;93456765;3361;3743794;11;55
r;93454831;3361;3743749;11;55
r;86261960;3361;3362081;11;55
r;86255390;3361;3361809;11;55
r;86252315;3361;3361583;11;55
r;86240690;3361;3360957;11;55
r;86228019;3361;3360220;11;55
r;86226886;3361;3359977;11;55
r;86213176;3361;3362306;11;55
r;86202377;3361;3363619;11;55
r;86202339;3361;3363624;11;55
r;86184124;3361;3365810;11;55
r;86180260;3361;3366244;11;55
r;86180139;3361;3366257;11;55
r;86180129;3361;3366258;11;55
r;86179877;3361;3366294;11;55
r;86178363;3361;3366471;11;55
r;86177075;3361;3366618;11;55
r;86177036;3361;3366621;11;55
r;86176938;3361;3366633;11;55
r;86176918;3361;3366636;11;55
r;86166579;3361;3367902;11;55
r;86160424;3361;3368647;11;55
r;86154714;3361;3369268;11;55
r;86154668;3361;3369274;11;55
r;86154622;3361;3369281;11;55
r;86154552;3361;3369291;11;55
r;86154538;3361;3369293;11;55
r;86154510;3361;3369297;11;55
r;86154429;3361;3369307;11;55
r;86154311;3361;3369320;11;55
r;86154289;3361;3369323;11;55
r;86154277;3361;3369324;11;55
r;86148763;3361;3370000;11;55
r;86148588;3361;3370026;11;55
r;86147281;3361;3370177;11;55
r;86147241;3361;3370181;11;55
r;86145121;3361;3370430;11;55
r;86137938;3361;3371304;11;55
r;86135477;3361;3371609;11;55
r;86134840;3361;3371687;11;55
r;86125570;3361;3359169;11;55
r;86124921;3361;3359010;11;55
r;86124672;3361;3359069;11;55
r;83651253;3361;3318867;11;55
r;52480023;3361;2492103;11;55
r;33202831;3361;2319694;128;55
r;16367677;3361;465056;11;55
r;15370680;3361;16033;0;55
r;11607898;3361;264067;0;55
r;9771735;3361;154719;0;55
r;1664780;3361;223048;0;55
r;207616;3361;20965;10;55
r;93717536;3361;3752013;11;54
r;93717261;3361;3752042;11;54
r;93716325;3361;3752145;11;54
r;93708295;3361;3753024;11;54
r;93699767;3361;3753927;11;54
r;93693680;3361;3754564;11;54
r;93685809;3361;3755435;11;54
r;93679924;3361;3755939;11;54
r;93675420;3361;3756431;11;54
r;93674676;3361;3756512;11;54
r;93674581;3361;3756523;11;54
r;93667875;3361;3757249;11;54
r;93661913;3361;3757897;11;54
r;93648764;3361;3759335;11;54
r;93502636;3361;3745667;11;54
r;93502138;3361;3745729;11;54
r;93498637;3361;3746146;11;54
r;93493374;3361;3746796;11;54
r;93487236;3361;3745105;11;54
r;93484271;3361;3744973;11;54
r;93466522;3361;3744510;11;54
r;93461216;3361;3744159;11;54
r;93460958;3361;3743959;11;54
r;93455856;3361;3743657;11;54
r;93454595;3361;3743651;11;54
r;86261464;3361;3362034;11;54
r;86260106;3361;3361803;11;54
r;86258628;3361;3361786;11;54
r;86252197;3361;3361577;11;54
r;86248963;3361;3361584;11;54
r;86241347;3361;3360940;11;54
r;86241184;3361;3360922;11;54
r;86228205;3361;3360190;11;54
r;86222566;3361;3359570;11;54
r;86204373;3361;3363395;11;54
r;86203302;3361;3363520;11;54
r;86201574;3361;3363724;11;54
r;86199118;3361;3364048;11;54
r;86193157;3361;3364874;11;54
r;86192248;3361;3364981;11;54
r;86191634;3361;3365045;11;54
r;86184531;3361;3365765;11;54
r;86181816;3361;3366060;11;54
r;86181521;3361;3366090;11;54
r;86180553;3361;3366209;11;54
r;86180543;3361;3366210;11;54
r;86178926;3361;3366400;11;54
r;86178377;3361;3366469;11;54
r;86178126;3361;3366497;11;54
r;86176315;3361;3366716;11;54
r;86176307;3361;3366717;11;54
r;86166556;3361;3367905;11;54
r;86164451;3361;3368175;11;54
r;86158381;3361;3368861;11;54
r;86155669;3361;3369142;11;54
r;86154730;3361;3369265;11;54
r;86154664;3361;3369275;11;54
r;86154544;3361;3369292;11;54
r;86154438;3361;3369306;11;54
r;86148377;3361;3370053;11;54
r;86148117;3361;3370084;11;54
r;86147552;3361;3370143;11;54
r;86147254;3361;3370180;11;54
r;86147230;3361;3370182;11;54
r;86145170;3361;3370425;11;54
r;86144698;3361;3370478;11;54
r;86142386;3361;3370758;11;54
r;86142249;3361;3370776;11;54
r;86138933;3361;3371198;11;54
r;86137974;3361;3371299;11;54
r;86137906;3361;3371308;11;54
r;86134709;3361;3371705;11;54
r;86124724;3361;3359143;11;54
r;83650105;3361;3318742;11;54
r;83634757;3361;3318442;11;54
r;52459204;3361;2536685;11;54
r;30715870;3361;1906695;11;54
r;14690584;3361;437034;11;54
r;10626675;3361;249228;0;54
r;9748952;3361;233133;0;54
r;9747011;3361;71624;0;54
r;9745720;3361;17559;0;54
r;2231514;3361;71624;6;54
r;229953;3361;105441;0;54
r;93707414;3361;3753114;11;53
r;93704869;3361;3753388;11;53
r;93695842;3361;3754333;11;53
r;93692657;3361;3754674;11;53
r;93691498;3361;3754811;11;53
r;93676245;3361;3756338;11;53
r;93663068;3361;3757774;11;53
r;93503746;3361;3745529;11;53
r;93502828;3361;3745641;11;53
r;93502588;3361;3745673;11;53
r;93502003;3361;3745745;11;53
r;93500255;3361;3745948;11;53
r;93499603;3361;3746029;11;53
r;93497539;3361;3746281;11;53
r;93495441;3361;3746537;11;53
r;93494662;3361;3746638;11;53
r;93492975;3361;3746847;11;53
r;93492719;3361;3746878;11;53
r;93488543;3361;3745263;11;53
r;93484239;3361;3744817;11;53
r;93483455;3361;3744929;11;53
r;93464639;3361;3744331;11;53
r;93464051;3361;3744178;11;53
r;93461574;3361;3744152;11;53
r;86248930;3361;3361462;11;53
r;86247345;3361;3361463;11;53
r;86245939;3361;3361354;11;53
r;86253935;3361;3361759;11;53
r;86222656;3361;3359754;11;53
r;86215227;3361;3372192;11;53
r;86196136;3361;3364481;11;53
r;86192887;3361;3364913;11;53
r;86191272;3361;3365090;11;53
r;86189488;3361;3365289;11;53
r;86184179;3361;3365804;11;53
r;86182639;3361;3365963;11;53
r;86180740;3361;3366189;11;53
r;86180578;3361;3366207;11;53
r;86180568;3361;3366208;11;53
r;86180531;3361;3366211;11;53
r;86177049;3361;3366620;11;53
r;86176932;3361;3366634;11;53
r;86176864;3361;3366642;11;53
r;86176856;3361;3366643;11;53
r;86166510;3361;3367911;11;53
r;86161209;3361;3368542;11;53
r;86155706;3361;3369138;11;53
r;86154686;3361;3369272;11;53
r;86154650;3361;3369277;11;53
r;86154606;3361;3369283;11;53
r;86154399;3361;3369310;11;53
r;86154390;3361;3369311;11;53
r;86152207;3361;3369592;11;53
r;86148805;3361;3369993;11;53
r;86140364;3361;3371019;11;53
r;86135497;3361;3371607;11;53
r;86131973;3361;3372059;11;53
r;86131964;3361;3372060;11;53
r;86110668;3361;3359070;11;53
r;83646319;3361;3318419;11;53
r;52476600;3361;2499664;11;53
r;31849472;3361;143123;58;53
r;16146956;3361;460511;11;53
r;14690572;3361;437037;11;53
r;14689002;3361;437446;11;53
r;12137348;3361;15229;35;53
r;11357048;3361;49154;15;53
r;3048659;3361;65012;15;53
r;2745188;3361;16033;15;53
r;2505515;3361;231316;15;53
r;2183745;3361;74082;0;53
r;97365142;3361;215897;0;52
r;96691973;3361;13065;10;52
r;93718937;3361;3751867;11;52
r;93716558;3361;3752121;11;52
r;93694570;3361;3754469;11;52
r;93683352;3361;3755600;11;52
r;93678183;3361;3756128;11;52
r;93663234;3361;3757757;11;52
r;93659377;3361;3758171;11;52
r;93659330;3361;3758175;11;52
r;93650799;3361;3759057;11;52
r;93647787;3361;3759444;11;52
r;93629384;3361;3751404;11;52
r;93497996;3361;3746225;11;52
r;93495111;3361;3746579;11;52
r;93493004;3361;3746843;11;52
r;93490230;3361;3745364;11;52
r;93468156;3361;3744597;11;52
r;86255570;3361;3361704;11;52
r;86239544;3361;3360914;11;52
r;86234895;3361;3360689;11;52
r;86233647;3361;3360478;11;52
r;86219460;3361;3359712;11;52
r;86215265;3361;3362048;11;52
r;86213183;3361;3362305;11;52
r;86213002;3361;3362327;11;52
r;86212851;3361;3362345;11;52
r;86204295;3361;3363406;11;52
r;86200522;3361;3363861;11;52
r;86199127;3361;3364047;11;52
r;86196033;3361;3364494;11;52
r;86195922;3361;3364507;11;52
r;86195908;3361;3364508;11;52
r;86194068;3361;3364753;11;52
r;86192190;3361;3364986;11;52
r;86187184;3361;3365513;11;52
r;86180507;3361;3366213;11;52
r;86180240;3361;3366246;11;52
r;86177839;3361;3366530;11;52
r;86177095;3361;3366616;11;52
r;86176874;3361;3366641;11;52
r;86174492;3361;3366942;11;52
r;86166547;3361;3367906;11;52
r;86165776;3361;3368001;11;52
r;86165636;3361;3368020;11;52
r;86165622;3361;3368022;11;52
r;86165607;3361;3368023;11;52
r;86160883;3361;3368586;11;52
r;86160873;3361;3368587;11;52
r;86157894;3361;3368906;11;52
r;86157358;3361;3368957;11;52
r;86154468;3361;3369302;11;52
r;86154333;3361;3369317;11;52
r;86154307;3361;3369321;11;52
r;86149302;3361;3369930;11;52
r;86148558;3361;3370030;11;52
r;86148384;3361;3370052;11;52
r;86148219;3361;3370072;11;52
r;86147388;3361;3370163;11;52
r;86145199;3361;3370422;11;52
r;86142858;3361;3370689;11;52
r;86140900;3361;3370950;11;52
r;86139672;3361;3371100;11;52
r;86138855;3361;3371208;11;52
r;86137929;3361;3371305;11;52
r;86136211;3361;3371519;11;52
r;86135467;3361;3371610;11;52
r;86125562;3361;3359064;11;52
r;86125013;3361;3359172;11;52
r;83674147;3361;3318593;11;52
r;83674073;3361;3318801;11;52
r;83659418;3361;3318775;11;52
r;83648786;3361;3318659;11;52
r;55012888;3361;2585996;36;52
r;52480781;3361;2490524;11;52
r;14689352;3361;437359;11;52
r;14030266;3361;237445;6;52
r;2193675;3361;105678;0;52
r;93719460;3361;3751805;11;51
r;93718439;3361;3751922;11;51
r;93712787;3361;3752531;11;51
r;93712068;3361;3752604;11;51
r;93709683;3361;3752866;11;51
r;93703811;3361;3753505;11;51
r;93703250;3361;3753567;11;51
r;93697969;3361;3754105;11;51
r;93695976;3361;3754320;11;51
r;93691457;3361;3754817;11;51
r;93690259;3361;3754942;11;51
r;93683373;3361;3755597;11;51
