r;rid;node1;node2;type;w
r;397755732;9092744;57258;0;94
r;1642781;24313;57258;0;90
r;220097291;7264242;57258;0;84
r;2163199;13284;57258;28;84
r;34500023;12876;57258;0;83
r;210468237;7012843;57258;0;82
r;272923;146331;57258;0;80
r;2173718;247650;57258;0;77
r;372645314;326530;57258;0;76
r;211873060;7123535;57258;0;75
r;396804625;15295926;57258;0;75
r;369481942;12977059;57258;0;71
r;217582106;2605126;57258;0;71
r;15543681;322878;57258;0;71
r;14064123;263255;57258;0;71
r;289349832;3290198;57258;2000;70
r;8998869;247636;57258;0;70
r;2564357;251191;57258;28;64
r;2163241;222009;57258;28;64
r;248787;117533;57258;0;63
r;77906449;69852;57258;0;62
r;369481905;12977058;57258;0;61
r;23415420;88069;57258;42;61
r;427540163;2213741;57258;0;60
r;395089285;15332921;57258;0;60
r;395089258;15192847;57258;0;60
r;395089209;15042294;57258;0;60
r;30325166;1874050;57258;0;60
r;14359797;420506;57258;19;60
r;13469334;128829;57258;0;60
r;2293002;43157;57258;0;60
r;2076221;136055;57258;0;60
r;1670112;145941;57258;9;60
r;1633106;151902;57258;0;60
r;252972;106523;57258;9;60
r;147753;49265;57258;0;60
r;84280804;3336767;57258;0;59
r;2564256;251190;57258;28;59
r;369063;111254;57258;5;59
r;10909659;127285;57258;0;57
r;74824526;394349;57258;0;56
r;1590592;128667;57258;0;56
r;443227982;1827111;57258;0;55
r;396845194;15342784;57258;28;55
r;97944858;257245;57258;0;55
r;2513996;154002;57258;28;54
r;2506790;69840;57258;28;54
r;324776;57258;57258;19;54
r;210542690;7062446;57258;333;53
r;2578915;236719;57258;0;53
r;2034509;106523;57258;0;53
r;1911940;83196;57258;9;53
r;197464;154857;57258;9;53
r;206563;13863;57258;9;52
r;132800;60360;57258;0;52
r;470619621;60276;57258;0;51
r;369827442;2724609;57258;0;51
r;369827424;2724879;57258;0;51
r;369827384;2730338;57258;0;51
r;299575822;23637;57258;14;51
r;84281818;3336766;57258;0;51
r;74179675;113438;57258;0;51
r;23857730;93458;57258;0;51
r;24652447;51710;57258;0;51
r;12077781;218086;57258;0;51
r;12071840;264015;57258;0;51
r;2588513;217887;57258;0;51
r;412912301;15444011;57258;0;50
r;412912140;15444010;57258;0;50
r;411974640;15083341;57258;0;50
r;411974440;15415241;57258;0;50
r;399796540;7224817;57258;0;50
r;211470585;9247744;57258;0;50
r;13401647;127089;57258;0;48
r;2591016;251734;57258;0;48
r;2590862;212946;57258;0;48
r;10738765;151749;57258;9;46
r;414114404;15195008;57258;0;45
r;105644943;5079214;57258;0;45
r;64325674;237597;57258;9;45
r;30609714;371217;57258;0;45
r;8913800;247644;57258;0;45
r;2166979;247636;57258;22;45
r;1645893;222009;57258;0;45
r;9055514;320502;57258;0;43
r;2071173;45999;57258;42;43
r;443552395;16830723;57258;0;40
r;11330756;43157;57258;28;39
r;1629034;164971;57258;0;39
r;1715365;215937;57258;9;38
r;98272575;237592;57258;9;37
r;13455273;175325;57258;102;35
r;9984503;148363;57258;10;35
r;3207389;116675;57258;102;35
r;2417647;257413;57258;0;35
r;2173705;247651;57258;0;35
r;289349831;3290199;57258;2000;34
r;98867435;4332566;57258;9;34
r;97133194;131242;57258;0;34
r;13401648;127089;57258;9;34
r;2590941;251734;57258;9;34
r;2590877;212946;57258;9;34
r;309394442;672459;57258;5;33
r;212383343;6913374;57258;0;33
r;29328179;148363;57258;0;32
r;478504814;17558372;57258;0;31
r;478504799;17558371;57258;14;31
r;478504796;44654;57258;14;31
r;445025440;165310;57258;0;31
r;212299601;7123677;57258;10;31
r;212299588;7123677;57258;0;31
r;97443806;118432;57258;0;31
r;9973864;87557;57258;9;31
r;478504815;17558369;57258;14;30
r;443670046;16871294;57258;5;30
r;399754943;6905031;57258;0;30
r;216649834;3290198;57258;0;30
r;211999649;7130557;57258;0;30
r;396819287;15396138;57258;0;30
r;105668473;143045;57258;0;30
r;87497153;420506;57258;0;30
r;3155861;16491;57258;0;30
r;2316904;243759;57258;0;30
r;398154085;15225767;57258;0;29
r;210671502;7062446;57258;5;29
r;68540906;237597;57258;0;29
r;9973866;13284;57258;9;28
r;9973865;136055;57258;9;28
r;8279976;134158;57258;9;28
r;1861129;75474;57258;0;27
r;399777894;15139984;57258;0;26
r;400531540;9671708;57258;0;26
r;309987073;672459;57258;0;26
r;210563162;7062446;57258;72;26
r;98272564;237592;57258;0;26
r;84281819;3336766;57258;6;26
r;84280805;3336767;57258;6;26
r;21104371;21030;57258;0;26
r;12316738;111254;57258;0;26
r;478504831;17558373;57258;0;25
r;478504821;17558370;57258;0;25
r;478504807;17558372;57258;6;25
r;478504806;17558371;57258;0;25
r;478504797;44654;57258;0;25
r;475870024;420506;57258;170;25
r;471213233;16279543;57258;0;25
r;444908252;1841839;57258;5;25
r;434415862;53267;57258;0;25
r;399758207;6905031;57258;27;25
r;398154086;15225767;57258;42;25
r;384153278;35143;57258;27;25
r;358200552;7062205;57258;0;25
r;348835340;13801918;57258;5;25
r;341371900;12479271;57258;0;25
r;341365143;12479272;57258;0;25
r;341350858;12479273;57258;0;25
r;396819481;15396138;57258;5;25
r;399740387;15257990;57258;9;24
r;351994408;13801918;57258;0;24
r;210671501;7062446;57258;0;23
r;54705478;17685;57258;0;23
r;15219237;3674;57258;27;23
r;399740358;15257990;57258;0;22
r;14447469;422102;57258;0;22
r;9981006;13863;57258;0;22
r;9980568;154857;57258;0;22
r;399781192;15139984;57258;27;21
r;255711611;2365936;57258;0;21
r;29305022;87557;57258;0;21
r;15446297;3674;57258;0;21
r;448830910;16871294;57258;0;20
r;448745599;1841839;57258;0;20
r;444166654;304028;57258;0;20
r;433171155;35143;57258;0;20
r;402000254;6821398;57258;0;20
r;417838513;52974;57258;0;19
r;423451017;49810;57258;0;17
r;417830581;119113;57258;0;16
