r;rid;node1;node2;type;w
r;272754207;24758;396042;0;11
r;177332465;24758;6797233;9;11
r;23083387;24758;1337916;128;11
r;23083319;24758;1337899;128;11
r;23083315;24758;1337898;128;11
r;23083093;24758;1337844;128;11
r;10537966;24758;36886;0;11
r;272754208;24758;265838;0;10
r;272754206;24758;87789;0;10
r;272754205;24758;391009;0;10
r;272754204;24758;391010;0;10
r;272754209;24758;267642;0;10
r;98270990;24758;317329;36;10
r;10531799;24758;137033;0;10
r;287917656;24758;167583;777;9
r;287917655;24758;174932;777;9
r;287917654;24758;169891;777;9
r;267645565;24758;10679168;128;9
r;34039283;24758;2247198;777;9
r;23083207;24758;1337871;128;9
r;23083163;24758;1337860;128;9
r;17348300;24758;311123;777;9
r;17348295;24758;309526;777;9
r;17348290;24758;142939;777;9
r;17348289;24758;292126;777;9
r;17348279;24758;428885;777;9
r;17348278;24758;397609;777;9
r;17348272;24758;410085;777;9
r;17348267;24758;424675;777;9
r;17348260;24758;567880;777;9
r;17348247;24758;426110;777;9
r;17348219;24758;416055;777;9
r;17348215;24758;405476;777;9
r;17348199;24758;307148;777;9
r;17348190;24758;308626;777;9
r;17348183;24758;308289;777;9
r;99439205;24758;4399880;140;9
r;414100766;24758;14944748;10;8
r;347213910;24758;150;74;8
r;284845712;24758;237444;999;8
r;10188597;24758;3508;0;8
r;6759200;24758;285732;777;8
r;6759199;24758;285733;777;8
r;6759197;24758;220462;777;8
r;6759195;24758;285698;777;8
r;6759193;24758;285692;777;8
r;6759191;24758;161127;777;8
r;6759189;24758;94328;777;8
r;6759187;24758;96240;777;8
r;6759185;24758;60829;777;8
r;6759183;24758;83522;777;8
r;6759181;24758;11766;777;8
r;6759178;24758;108274;777;8
r;6759177;24758;143882;777;8
r;6759175;24758;275442;777;8
r;6759172;24758;4498;777;8
r;6759170;24758;114267;777;8
r;6759168;24758;153902;777;8
r;6759166;24758;77735;777;8
r;6759164;24758;31388;777;8
r;6759162;24758;139395;777;8
r;6759160;24758;87987;777;8
r;6759158;24758;103057;777;8
r;6759155;24758;78127;777;8
r;6759152;24758;38599;777;8
r;6759151;24758;142791;777;8
r;6759148;24758;20981;777;8
r;6759147;24758;274762;777;8
r;6759145;24758;285717;777;8
r;6759143;24758;21297;777;8
r;6759141;24758;52320;777;8
r;6759139;24758;40833;777;8
r;6759137;24758;66635;777;8
r;6759134;24758;46057;777;8
r;6759133;24758;18229;777;8
r;6759131;24758;26055;777;8
r;6759129;24758;124140;777;8
r;6759126;24758;103658;777;8
r;6759125;24758;61921;777;8
r;6759123;24758;112576;777;8
r;6759121;24758;272716;777;8
r;2129087;24758;62726;28;8
r;468248613;24758;15205594;9;7
r;468247326;24758;14950244;9;7
r;285070283;24758;219192;999;7
r;285070257;24758;219190;999;7
r;285070245;24758;3169843;999;7
r;273291460;24758;10899367;128;7
r;273291456;24758;10899366;128;7
r;226776409;24758;8535678;9;7
r;164221453;24758;8692084;128;7
r;100161836;24758;4504135;140;7
r;23083219;24758;1337874;128;7
r;100289615;24758;4522315;140;7
r;104956924;24758;156964;15;6
r;104952562;24758;52255;15;6
r;1682596;24758;140176;666;6
r;405561229;24758;15764232;128;5
r;193407919;24758;8944868;128;5
r;179446908;24758;8757676;128;5
r;220465978;24758;6797262;9;5
r;30402762;24758;330963;999;5
r;29289128;24758;254878;36;5
r;2130767;24758;39149;53;5
r;2123031;24758;140100;53;5
r;1703100;24758;110732;666;5
r;1682603;24758;95422;666;5
r;391416450;24758;14940408;0;4
r;220465563;24758;1816244;9;4
r;31966587;24758;237443;999;4
r;31895072;24758;237441;999;4
r;29682679;24758;225848;999;4
r;9989313;24758;213545;0;4
r;3160980;24758;64238;106;4
r;429704057;24758;16323808;140;3
r;413763286;24758;15871494;128;3
r;401789284;24758;15047666;9;3
r;293329356;24758;10314012;17;3
r;100840979;24758;4649311;140;3
r;100734949;24758;4624072;140;3
r;23083363;24758;1337910;128;3
r;1703096;24758;25057;666;3
