r;rid;node1;node2;type;w
r;10898776;71926;179845;0;53
r;10898784;71926;64475;0;53
r;10898788;71926;98622;0;53
r;10901297;71926;117897;0;53
r;10905604;71926;113583;0;53
r;10905743;71926;197295;0;53
r;10906056;71926;50766;0;53
r;10906312;71926;179859;0;53
r;10906985;71926;48966;0;53
r;10907092;71926;93368;0;53
r;10908368;71926;256016;0;53
r;11239295;71926;280367;0;53
r;11241646;71926;115300;0;53
r;11246673;71926;271648;0;53
r;11247192;71926;269412;0;53
r;11743924;71926;265793;0;53
r;12979143;71926;34761;0;53
r;13955452;71926;394997;0;53
r;1542835;71926;86102;0;54
r;10577288;71926;114428;0;54
r;10577298;71926;5870;0;54
r;10577308;71926;175178;0;54
r;10872681;71926;122254;0;54
r;10876107;71926;261940;0;54
r;10878394;71926;87204;0;54
r;10896285;71926;179948;0;54
r;10896303;71926;179933;0;54
r;10896311;71926;179925;0;54
r;10896320;71926;179918;0;54
r;10896338;71926;179902;0;54
r;10896348;71926;179892;0;54
r;10896359;71926;179881;0;54
r;10896365;71926;179874;0;54
r;10896371;71926;179869;0;54
r;10896376;71926;179864;0;54
r;10898630;71926;240906;0;54
r;10898636;71926;15386;0;54
r;10898761;71926;149352;0;54
r;10898768;71926;179856;0;54
r;10898769;71926;179855;0;54
r;10901111;71926;130427;0;54
r;10901720;71926;261051;0;54
r;10906183;71926;8082;0;54
r;10906638;71926;101662;0;54
r;10907159;71926;66386;0;54
r;10907619;71926;54531;0;54
r;10908506;71926;251356;0;54
r;11239687;71926;320572;0;54
r;11240803;71926;316959;0;54
r;11241794;71926;179984;0;54
r;11246640;71926;161195;0;54
r;11247190;71926;269894;0;54
r;11247193;71926;262218;0;54
r;11745231;71926;269165;0;54
r;12139140;71926;62723;0;54
r;12139141;71926;249944;0;54
r;12139148;71926;237070;0;54
r;12393246;71926;332192;0;54
r;13160401;71926;34892;0;54
r;13687410;71926;19714;0;54
r;9690058;71926;233133;0;55
r;10577296;71926;11571;0;55
r;10577300;71926;112276;0;55
r;10876117;71926;149368;0;55
r;10878108;71926;155702;0;55
r;10896280;71926;179953;0;55
r;10896281;71926;179952;0;55
r;10896289;71926;179945;0;55
r;10896319;71926;179919;0;55
r;10896322;71926;179916;0;55
r;10896324;71926;179914;0;55
r;10896325;71926;179913;0;55
r;10896340;71926;179900;0;55
r;10896345;71926;179895;0;55
r;10896346;71926;179894;0;55
r;10896361;71926;179878;0;55
r;10896369;71926;89494;0;55
r;10896377;71926;179863;0;55
r;10898632;71926;179969;0;55
r;10898638;71926;144546;0;55
r;10898767;71926;179857;0;55
r;10898785;71926;118644;0;55
r;10900685;71926;262438;0;55
r;10900872;71926;179880;0;55
r;10904598;71926;77622;0;55
r;10904737;71926;95208;0;55
r;10905706;71926;179850;0;55
r;10906220;71926;179846;0;55
r;10907426;71926;154635;0;55
r;10907596;71926;138820;0;55
r;10910256;71926;247823;0;55
r;10910530;71926;14110;0;55
r;11242125;71926;265791;0;55
r;11244393;71926;315219;0;55
r;11246474;71926;220118;0;55
r;11932798;71926;317921;0;55
r;11999242;71926;315874;0;55
r;12054319;71926;21144;0;55
r;12139155;71926;249947;0;55
r;12469917;71926;332489;0;55
r;12979088;71926;270444;0;55
r;12979144;71926;390726;0;55
r;13085816;71926;391704;0;55
r;13160400;71926;75548;0;55
r;13174698;71926;105877;0;55
r;13601757;71926;175250;0;55
r;14695778;71926;91964;0;55
r;1822973;71926;73827;0;56
r;10577297;71926;49802;0;56
r;10578300;71926;106805;0;56
r;10625753;71926;26855;0;56
r;10626547;71926;219282;0;56
r;10881185;71926;145077;0;56
r;10896273;71926;179959;0;56
r;10896293;71926;179942;0;56
r;10896305;71926;179931;0;56
r;10896308;71926;179928;0;56
r;10896331;71926;179908;0;56
r;10896347;71926;179893;0;56
r;10896352;71926;179887;0;56
r;10896353;71926;179886;0;56
r;10896370;71926;179870;0;56
r;10898628;71926;260777;0;56
r;10898637;71926;118049;0;56
r;10898764;71926;214876;0;56
r;10898775;71926;179847;0;56
r;10904752;71926;79938;0;56
r;10904849;71926;154905;0;56
r;10905130;71926;99275;0;56
r;10905210;71926;175691;0;56
r;10905778;71926;88762;0;56
r;10906345;71926;141977;0;56
r;10907702;71926;2678;0;56
r;10908383;71926;255973;0;56
r;11241543;71926;109392;0;56
r;11241885;71926;265445;0;56
r;11242369;71926;317263;0;56
r;11247191;71926;269814;0;56
r;11247194;71926;248866;0;56
r;11764982;71926;323698;0;56
r;12139117;71926;131685;0;56
r;12139147;71926;29852;0;56
r;12139152;71926;249946;0;56
r;13601252;71926;67936;0;56
r;13602540;71926;338264;0;56
r;13955370;71926;394995;0;56
r;15766114;71926;438246;0;56
r;16003660;71926;452630;0;56
r;16111717;71926;29797;0;56
r;10577281;71926;175168;0;57
r;10577291;71926;42918;0;57
r;10578302;71926;179997;0;57
r;10872547;71926;270521;0;57
r;10874129;71926;269146;0;57
r;10874396;71926;122966;0;57
r;10880207;71926;264938;0;57
r;10896284;71926;179949;0;57
r;10896286;71926;135314;0;57
r;10896295;71926;179940;0;57
r;10896296;71926;179939;0;57
r;10896309;71926;179927;0;57
r;10896316;71926;179922;0;57
r;10896336;71926;179904;0;57
r;10896341;71926;179899;0;57
r;10896343;71926;179897;0;57
r;10896349;71926;179890;0;57
