r;rid;node1;node2;type;w
r;10588468;140176;193045;0;21
r;10588469;140176;193046;0;21
r;10588472;140176;193048;0;21
r;10588473;140176;193049;0;21
r;10588474;140176;93436;0;21
r;10588475;140176;193050;0;21
r;10588476;140176;89701;0;21
r;10588477;140176;193051;0;21
r;10588478;140176;193052;0;21
r;10588480;140176;193054;0;21
r;10588482;140176;193056;0;21
r;10588483;140176;193057;0;21
r;10588484;140176;53653;0;21
r;10588485;140176;193058;0;21
r;10588486;140176;193059;0;21
r;10588487;140176;193060;0;21
r;10588488;140176;193061;0;21
r;10588489;140176;193062;0;21
r;10588490;140176;193063;0;21
r;10588491;140176;193064;0;21
r;10588492;140176;193065;0;21
r;10588493;140176;193066;0;21
r;10588494;140176;193067;0;21
r;10588495;140176;193068;0;21
r;10588499;140176;193071;0;21
r;10588500;140176;193072;0;21
r;10588501;140176;193073;0;21
r;10588503;140176;193075;0;21
r;10588504;140176;193076;0;21
r;10588505;140176;193077;0;21
r;10588506;140176;105209;0;21
r;10588507;140176;193078;0;21
r;10588509;140176;182632;0;21
r;10588510;140176;182633;0;21
r;10588511;140176;182636;0;21
r;10588512;140176;182637;0;21
r;10588513;140176;182638;0;21
r;10588514;140176;98746;0;21
r;10588515;140176;182641;0;21
r;10588516;140176;61801;0;21
r;10588517;140176;97279;0;21
r;10588518;140176;193080;0;21
r;10588520;140176;193082;0;21
r;10588522;140176;193084;0;21
r;10588523;140176;193085;0;21
r;10588524;140176;193086;0;21
r;10588526;140176;193088;0;21
r;10588527;140176;193089;0;21
r;10588528;140176;193090;0;21
r;10588529;140176;193091;0;21
r;10588530;140176;193092;0;21
r;10588531;140176;193093;0;21
r;10588532;140176;193094;0;21
r;10588533;140176;193095;0;21
r;10588534;140176;193096;0;21
r;10588535;140176;193097;0;21
r;10588536;140176;193098;0;21
r;10588537;140176;193099;0;21
r;10588539;140176;193101;0;21
r;10588540;140176;193102;0;21
r;10588541;140176;193103;0;21
r;10588542;140176;193104;0;21
r;10588543;140176;167983;0;21
r;10588545;140176;193106;0;21
r;10588546;140176;193107;0;21
r;10588547;140176;193108;0;21
r;10588548;140176;193109;0;21
r;10588549;140176;193110;0;21
r;10588550;140176;193111;0;21
r;10588551;140176;193112;0;21
r;10588552;140176;193113;0;21
r;10588553;140176;193114;0;21
r;10588554;140176;193115;0;21
r;10588555;140176;193116;0;21
r;10588556;140176;193117;0;21
r;10588557;140176;193118;0;21
r;10588558;140176;193119;0;21
r;10588559;140176;182655;0;21
r;10588560;140176;193120;0;21
r;10588561;140176;193121;0;21
r;10588562;140176;193122;0;21
r;10588563;140176;193123;0;21
r;10588564;140176;193124;0;21
r;10588565;140176;193125;0;21
r;10588566;140176;193126;0;21
r;10588569;140176;69706;0;21
r;10588570;140176;193129;0;21
r;10588571;140176;193130;0;21
r;10588572;140176;193131;0;21
r;10588573;140176;193132;0;21
r;10588575;140176;193134;0;21
r;10588577;140176;193136;0;21
r;10588578;140176;193137;0;21
r;10588579;140176;29974;0;21
